index,gender,device,revenue,date,country
141,male,ios,16475,41676.66667,CAN
142,male,ios,14985,41677.66667,CAN
143,male,ios,14184,41678.66667,CAN
144,male,ios,13780,41679.66667,CAN
145,male,ios,14863,41680.66667,CAN
146,male,ios,15702,41681.66667,CAN
147,male,ios,16860,41682.66667,CAN
148,male,ios,15999,41683.66667,CAN
149,male,ios,16368,41684.66667,CAN
150,male,ios,14771,41685.66667,CAN
151,male,ios,13365,41686.66667,CAN
152,male,ios,14285,41687.66667,CAN
153,male,ios,15021,41688.66667,CAN
154,male,ios,16679,41689.66667,CAN
155,male,ios,15119,41690.66667,CAN
156,male,ios,15228,41691.66667,CAN
157,male,ios,14606,41692.66667,CAN
158,male,ios,13500,41693.66667,CAN
159,male,ios,14636,41694.66667,CAN
160,male,ios,14981,41695.66667,CAN
161,male,ios,17711,41696.66667,CAN
162,male,ios,15136,41697.66667,CAN
163,male,ios,14583,41698.66667,CAN
164,male,ios,13325,41699.66667,CAN
165,male,ios,14427,41700.66667,CAN
166,male,ios,14776,41701.66667,CAN
167,male,ios,14932,41702.66667,CAN
168,male,ios,17834,41703.66667,CAN
169,male,ios,16361,41704.66667,CAN
170,male,ios,15304,41705.66667,CAN
171,male,ios,13837,41706.66667,CAN
172,male,ios,13743,41707.70833,CAN
173,male,ios,14535,41708.70833,CAN
174,male,ios,16246,41709.70833,CAN
175,male,ios,16332,41710.70833,CAN
176,male,ios,15277,41711.70833,CAN
177,male,ios,16134,41712.70833,CAN
178,male,ios,14949,41713.70833,CAN
179,male,ios,14143,41714.70833,CAN
180,male,ios,14666,41715.70833,CAN
181,male,ios,16234,41716.70833,CAN
182,male,ios,17553,41717.70833,CAN
183,male,ios,16886,41718.70833,CAN
184,male,ios,16076,41719.70833,CAN
185,male,ios,15464,41720.70833,CAN
186,male,ios,13771,41721.70833,CAN
187,male,ios,15505,41722.70833,CAN
188,male,ios,15961,41723.70833,CAN
189,male,ios,18418,41724.70833,CAN
190,male,ios,16636,41725.70833,CAN
191,male,ios,15736,41726.70833,CAN
192,male,ios,15022,41727.70833,CAN
193,male,ios,13090,41728.70833,CAN
194,male,ios,15538,41729.70833,CAN
195,male,ios,15901,41730.70833,CAN
196,male,ios,18428,41731.70833,CAN
197,male,ios,15689,41732.70833,CAN
198,male,ios,16522,41733.70833,CAN
199,male,ios,15846,41734.70833,CAN
200,male,ios,15243,41735.70833,CAN
201,male,ios,14578,41736.70833,CAN
202,male,ios,16330,41737.70833,CAN
203,male,ios,18909,41738.70833,CAN
204,male,ios,17391,41739.70833,CAN
205,male,ios,15281,41740.70833,CAN
206,male,ios,15013,41741.70833,CAN
207,male,ios,14206,41742.70833,CAN
208,male,ios,15822,41743.70833,CAN
209,male,ios,15701,41744.70833,CAN
210,male,ios,17675,41745.70833,CAN
211,male,ios,16324,41746.70833,CAN
212,male,ios,15685,41747.70833,CAN
213,male,ios,15564,41748.70833,CAN
214,male,ios,15164,41749.70833,CAN
215,male,ios,15225,41750.70833,CAN
216,male,ios,15987,41751.70833,CAN
217,male,ios,18605,41752.70833,CAN
218,male,ios,17596,41753.70833,CAN
219,male,ios,15796,41754.70833,CAN
220,male,ios,14540,41755.70833,CAN
221,male,ios,15832,41756.70833,CAN
222,male,ios,14832,41757.70833,CAN
223,male,ios,15921,41758.70833,CAN
224,male,ios,19327,41759.70833,CAN
225,male,ios,17799,41760.70833,CAN
226,male,ios,16641,41761.70833,CAN
227,male,ios,17070,41762.70833,CAN
228,male,ios,15652,41763.70833,CAN
229,male,ios,16146,41764.70833,CAN
230,male,ios,17813,41765.70833,CAN
231,male,ios,18220,41766.70833,CAN
232,male,ios,17454,41767.70833,CAN
233,male,ios,17545,41768.70833,CAN
234,male,ios,15822,41769.70833,CAN
235,male,ios,15904,41770.70833,CAN
236,male,ios,15001,41771.70833,CAN
237,male,ios,16093,41772.70833,CAN
238,male,ios,17955,41773.70833,CAN
239,male,ios,16978,41774.70833,CAN
240,male,ios,16446,41775.70833,CAN
241,male,ios,15681,41776.70833,CAN
242,male,ios,15443,41777.70833,CAN
243,male,ios,16133,41778.70833,CAN
244,male,ios,16446,41779.70833,CAN
245,male,ios,17726,41780.70833,CAN
246,male,ios,16876,41781.70833,CAN
247,male,ios,17825,41782.70833,CAN
248,male,ios,15454,41783.70833,CAN
249,male,ios,13796,41784.70833,CAN
250,male,ios,17130,41785.70833,CAN
251,male,ios,16273,41786.70833,CAN
252,male,ios,18969,41787.70833,CAN
253,male,ios,18564,41788.70833,CAN
254,male,ios,16744,41789.70833,CAN
255,male,ios,17238,41790.70833,CAN
256,male,ios,15354,41791.70833,CAN
257,male,ios,16572,41792.70833,CAN
258,male,ios,17744,41793.70833,CAN
259,male,ios,18872,41794.70833,CAN
260,male,ios,18348,41795.70833,CAN
261,male,ios,16176,41796.70833,CAN
262,male,ios,16413,41797.70833,CAN
263,male,ios,16626,41798.70833,CAN
264,male,ios,16041,41799.70833,CAN
265,male,ios,15861,41800.70833,CAN
266,male,ios,18936,41801.70833,CAN
267,male,ios,18253,41802.70833,CAN
268,male,ios,16532,41803.70833,CAN
269,male,ios,16393,41804.70833,CAN
270,male,ios,17411,41805.70833,CAN
271,male,ios,14790,41806.70833,CAN
272,male,ios,18979,41807.70833,CAN
273,male,ios,18659,41808.70833,CAN
274,male,ios,16699,41809.70833,CAN
275,male,ios,17182,41810.70833,CAN
276,male,ios,16642,41811.70833,CAN
277,male,ios,15000,41812.70833,CAN
278,male,ios,15675,41813.70833,CAN
279,male,ios,17134,41814.70833,CAN
280,male,ios,18565,41815.70833,CAN
281,male,ios,17096,41816.70833,CAN
282,male,ios,17581,41817.70833,CAN
283,male,ios,15486,41818.70833,CAN
284,male,ios,15687,41819.70833,CAN
285,male,ios,16653,41820.70833,CAN
286,male,ios,17872,41821.70833,CAN
287,male,ios,17881,41822.70833,CAN
288,male,ios,17543,41823.70833,CAN
289,male,ios,17476,41824.70833,CAN
290,male,ios,15503,41825.70833,CAN
291,male,ios,14829,41826.70833,CAN
292,male,ios,16688,41827.70833,CAN
293,male,ios,16493,41828.70833,CAN
294,male,ios,19359,41829.70833,CAN
295,male,ios,19555,41830.70833,CAN
296,male,ios,16863,41831.70833,CAN
297,male,ios,16551,41832.70833,CAN
298,male,ios,15850,41833.70833,CAN
299,male,ios,17012,41834.70833,CAN
300,male,ios,16791,41835.70833,CAN
301,male,ios,19107,41836.70833,CAN
302,male,ios,17033,41837.70833,CAN
303,male,ios,16247,41838.70833,CAN
304,male,ios,16607,41839.70833,CAN
305,male,ios,15386,41840.70833,CAN
306,male,ios,17039,41841.70833,CAN
307,male,ios,18467,41842.70833,CAN
308,male,ios,17602,41843.70833,CAN
309,male,ios,19470,41844.70833,CAN
310,male,ios,17037,41845.70833,CAN
311,male,ios,14706,41846.70833,CAN
312,male,ios,17109,41847.70833,CAN
313,male,ios,16523,41848.70833,CAN
314,male,ios,17755,41849.70833,CAN
315,male,ios,18782,41850.70833,CAN
316,male,ios,18282,41851.70833,CAN
317,male,ios,17922,41852.70833,CAN
318,male,ios,17531,41853.70833,CAN
319,male,ios,15410,41854.70833,CAN
320,male,ios,16247,41855.70833,CAN
321,male,ios,16978,41856.70833,CAN
322,male,ios,18109,41857.70833,CAN
323,male,ios,17053,41858.70833,CAN
324,male,ios,17954,41859.70833,CAN
325,male,ios,17039,41860.70833,CAN
326,male,ios,15489,41861.70833,CAN
327,male,ios,16715,41862.70833,CAN
328,male,ios,17514,41863.70833,CAN
329,male,ios,18949,41864.70833,CAN
330,male,ios,18694,41865.70833,CAN
331,male,ios,16734,41866.70833,CAN
332,male,ios,16310,41867.70833,CAN
333,male,ios,16664,41868.70833,CAN
334,male,ios,16780,41869.70833,CAN
335,male,ios,17670,41870.70833,CAN
336,male,ios,15503,41871.70833,CAN
337,male,ios,16674,41872.70833,CAN
338,male,ios,16527,41873.70833,CAN
339,male,ios,15279,41874.70833,CAN
340,male,ios,14357,41875.70833,CAN
341,male,ios,15503,41876.70833,CAN
342,male,ios,16165,41877.70833,CAN
343,male,ios,17130,41878.70833,CAN
344,male,ios,16581,41879.70833,CAN
345,male,ios,16056,41880.70833,CAN
346,male,ios,14864,41881.70833,CAN
347,male,ios,14115,41882.70833,CAN
348,male,ios,14723,41883.70833,CAN
349,male,ios,16153,41884.70833,CAN
350,male,ios,17428,41885.70833,CAN
351,male,ios,15963,41886.70833,CAN
352,male,ios,15560,41887.70833,CAN
353,male,ios,14276,41888.70833,CAN
354,male,ios,14140,41889.70833,CAN
355,male,ios,14133,41890.70833,CAN
356,male,ios,15488,41891.70833,CAN
357,male,ios,16874,41892.70833,CAN
358,male,ios,16630,41893.70833,CAN
359,male,ios,15625,41894.70833,CAN
360,male,ios,14467,41895.70833,CAN
361,male,ios,14341,41896.70833,CAN
362,male,ios,14375,41897.70833,CAN
363,male,ios,16301,41898.70833,CAN
364,male,ios,16876,41899.70833,CAN
365,male,ios,15536,41900.70833,CAN
366,male,ios,14803,41901.70833,CAN
367,male,ios,14478,41902.70833,CAN
368,male,ios,13929,41903.70833,CAN
369,male,ios,14398,41904.70833,CAN
370,male,ios,14913,41905.70833,CAN
371,male,ios,17183,41906.70833,CAN
372,male,ios,15588,41907.70833,CAN
373,male,ios,14415,41908.70833,CAN
374,male,ios,14148,41909.70833,CAN
375,male,ios,13606,41910.70833,CAN
376,male,ios,14483,41911.70833,CAN
377,male,ios,14607,41912.70833,CAN
378,male,ios,17501,41913.70833,CAN
379,male,ios,16245,41914.70833,CAN
380,male,ios,15482,41915.70833,CAN
381,male,ios,14976,41916.70833,CAN
382,male,ios,13370,41917.70833,CAN
383,male,ios,13958,41918.70833,CAN
384,male,ios,15311,41919.70833,CAN
385,male,ios,16422,41920.70833,CAN
386,male,ios,15240,41921.70833,CAN
387,male,ios,14686,41922.70833,CAN
388,male,ios,14691,41923.70833,CAN
389,male,ios,13718,41924.70833,CAN
390,male,ios,15185,41925.70833,CAN
391,male,ios,15162,41926.70833,CAN
392,male,ios,16298,41927.70833,CAN
393,male,ios,16715,41928.70833,CAN
394,male,ios,14252,41929.70833,CAN
395,male,ios,13601,41930.70833,CAN
396,male,ios,13088,41931.70833,CAN
397,male,ios,14333,41932.70833,CAN
398,male,ios,14889,41933.70833,CAN
399,male,ios,16547,41934.70833,CAN
400,male,ios,16651,41935.70833,CAN
401,male,ios,15430,41936.70833,CAN
402,male,ios,13190,41937.70833,CAN
403,male,ios,13503,41938.70833,CAN
404,male,ios,14086,41939.70833,CAN
405,male,ios,13949,41940.70833,CAN
406,male,ios,15248,41941.70833,CAN
407,male,ios,16487,41942.70833,CAN
408,male,ios,14173,41943.70833,CAN
409,male,ios,14322,41944.70833,CAN
410,male,ios,13712,41945.66667,CAN
411,male,ios,14091,41946.66667,CAN
412,male,ios,14870,41947.66667,CAN
413,male,ios,16708,41948.66667,CAN
414,male,ios,15392,41949.66667,CAN
415,male,ios,15056,41950.66667,CAN
416,male,ios,13799,41951.66667,CAN
417,male,ios,12588,41952.66667,CAN
418,male,ios,13452,41953.66667,CAN
419,male,ios,14617,41954.66667,CAN
420,male,ios,16993,41955.66667,CAN
421,male,ios,15763,41956.66667,CAN
422,male,ios,15317,41957.66667,CAN
423,male,ios,14238,41958.66667,CAN
424,male,ios,13036,41959.66667,CAN
425,male,ios,15209,41960.66667,CAN
426,male,ios,14779,41961.66667,CAN
427,male,ios,18362,41962.66667,CAN
428,male,ios,15141,41963.66667,CAN
429,male,ios,14541,41964.66667,CAN
430,male,ios,14703,41965.66667,CAN
431,male,ios,13924,41966.66667,CAN
432,male,ios,14393,41967.66667,CAN
433,male,ios,15670,41968.66667,CAN
434,male,ios,16924,41969.66667,CAN
435,male,ios,14914,41970.66667,CAN
436,male,ios,14624,41971.66667,CAN
437,male,ios,14679,41972.66667,CAN
438,male,ios,13590,41973.66667,CAN
439,male,ios,13628,41974.66667,CAN
440,male,ios,15740,41975.66667,CAN
441,male,ios,17161,41976.66667,CAN
442,male,ios,17222,41977.66667,CAN
443,male,ios,14925,41978.66667,CAN
444,male,ios,15566,41979.66667,CAN
445,male,ios,12951,41980.66667,CAN
446,male,ios,14171,41981.66667,CAN
447,male,ios,14976,41982.66667,CAN
448,male,ios,17590,41983.66667,CAN
449,male,ios,15982,41984.66667,CAN
450,male,ios,15573,41985.66667,CAN
451,male,ios,15835,41986.66667,CAN
452,male,ios,13978,41987.66667,CAN
453,male,ios,14909,41988.66667,CAN
454,male,ios,15359,41989.66667,CAN
455,male,ios,17374,41990.66667,CAN
456,male,ios,16388,41991.66667,CAN
457,male,ios,16461,41992.66667,CAN
458,male,ios,14042,41993.66667,CAN
459,male,ios,14351,41994.66667,CAN
460,male,ios,15175,41995.66667,CAN
461,male,ios,16597,41996.66667,CAN
462,male,ios,16992,41997.66667,CAN
463,male,ios,16911,41998.66667,CAN
464,male,ios,15898,41999.66667,CAN
465,male,ios,14270,42000.66667,CAN
466,male,ios,13063,42001.66667,CAN
467,male,ios,14108,42002.66667,CAN
468,male,ios,15958,42003.66667,CAN
469,male,ios,18145,42004.66667,CAN
470,male,ios,16576,42005.66667,CAN
471,male,ios,16363,42006.66667,CAN
472,male,ios,14394,42007.66667,CAN
473,male,ios,13664,42008.66667,CAN
474,male,ios,14401,42009.66667,CAN
475,male,ios,16056,42010.66667,CAN
476,male,ios,17774,42011.66667,CAN
477,male,ios,16530,42012.66667,CAN
478,male,ios,15882,42013.66667,CAN
479,male,ios,14201,42014.66667,CAN
480,male,ios,13561,42015.66667,CAN
481,male,ios,13947,42016.66667,CAN
482,male,ios,16203,42017.66667,CAN
483,male,ios,17487,42018.66667,CAN
484,male,ios,15903,42019.66667,CAN
485,male,ios,15620,42020.66667,CAN
486,male,ios,14419,42021.66667,CAN
487,male,ios,14970,42022.66667,CAN
488,male,ios,15124,42023.66667,CAN
489,male,ios,14126,42024.66667,CAN
490,male,ios,16268,42025.66667,CAN
491,male,ios,16931,42026.66667,CAN
492,male,ios,16047,42027.66667,CAN
493,male,ios,14107,42028.66667,CAN
494,male,ios,13467,42029.66667,CAN
495,male,ios,14935,42030.66667,CAN
496,male,ios,15775,42031.66667,CAN
497,male,ios,18149,42032.66667,CAN
498,male,ios,15766,42033.66667,CAN
499,male,ios,15776,42034.66667,CAN
500,male,ios,14127,42035.66667,CAN
501,male,ios,13322,42036.66667,CAN
502,male,ios,14098,42037.66667,CAN
503,male,ios,14979,42038.66667,CAN
504,male,ios,17339,42039.66667,CAN
505,male,ios,16682,42040.66667,CAN
506,male,ios,15780,42041.66667,CAN
507,male,ios,14827,42042.66667,CAN
508,male,ios,13703,42043.66667,CAN
509,male,ios,15040,42044.66667,CAN
510,male,ios,16116,42045.66667,CAN
511,male,ios,17142,42046.66667,CAN
512,male,ios,17049,42047.66667,CAN
513,male,ios,15126,42048.66667,CAN
514,male,ios,13697,42049.66667,CAN
515,male,ios,14614,42050.66667,CAN
516,male,ios,15762,42051.66667,CAN
517,male,ios,15572,42052.66667,CAN
518,male,ios,17198,42053.66667,CAN
519,male,ios,17066,42054.66667,CAN
520,male,ios,16732,42055.66667,CAN
521,male,ios,16048,42056.66667,CAN
522,male,ios,15243,42057.66667,CAN
523,male,ios,14037,42058.66667,CAN
524,male,ios,16015,42059.66667,CAN
525,male,ios,16731,42060.66667,CAN
526,male,ios,15416,42061.66667,CAN
527,male,ios,14625,42062.66667,CAN
528,male,ios,15464,42063.66667,CAN
529,male,ios,13801,42064.66667,CAN
530,male,ios,15242,42065.66667,CAN
531,male,ios,14247,42066.66667,CAN
532,male,ios,19531,42067.66667,CAN
533,male,ios,17043,42068.66667,CAN
534,male,ios,15899,42069.66667,CAN
535,male,ios,15170,42070.66667,CAN
536,male,ios,15000,42071.70833,CAN
537,male,ios,15325,42072.70833,CAN
538,male,ios,15142,42073.70833,CAN
539,male,ios,18145,42074.70833,CAN
540,male,ios,16525,42075.70833,CAN
541,male,ios,17456,42076.70833,CAN
542,male,ios,15793,42077.70833,CAN
543,male,ios,14307,42078.70833,CAN
544,male,ios,15266,42079.70833,CAN
545,male,ios,16063,42080.70833,CAN
546,male,ios,17276,42081.70833,CAN
547,male,ios,17111,42082.70833,CAN
548,male,ios,15954,42083.70833,CAN
549,male,ios,17153,42084.70833,CAN
550,male,ios,14462,42085.70833,CAN
551,male,ios,14970,42086.70833,CAN
552,male,ios,15646,42087.70833,CAN
553,male,ios,17811,42088.70833,CAN
554,male,ios,17246,42089.70833,CAN
555,male,ios,16707,42090.70833,CAN
556,male,ios,14484,42091.70833,CAN
557,male,ios,14060,42092.70833,CAN
558,male,ios,15244,42093.70833,CAN
559,male,ios,16164,42094.70833,CAN
560,male,ios,18610,42095.70833,CAN
561,male,ios,17077,42096.70833,CAN
562,male,ios,17139,42097.70833,CAN
563,male,ios,15887,42098.70833,CAN
564,male,ios,14821,42099.70833,CAN
565,male,ios,15828,42100.70833,CAN
566,male,ios,16463,42101.70833,CAN
567,male,ios,18750,42102.70833,CAN
568,male,ios,17320,42103.70833,CAN
569,male,ios,17517,42104.70833,CAN
570,male,ios,15210,42105.70833,CAN
571,male,ios,14264,42106.70833,CAN
572,male,ios,15714,42107.70833,CAN
573,male,ios,15267,42108.70833,CAN
574,male,ios,17391,42109.70833,CAN
575,male,ios,16591,42110.70833,CAN
576,male,ios,15497,42111.70833,CAN
577,male,ios,15106,42112.70833,CAN
578,male,ios,14898,42113.70833,CAN
579,male,ios,15471,42114.70833,CAN
580,male,ios,15561,42115.70833,CAN
581,male,ios,17839,42116.70833,CAN
582,male,ios,16960,42117.70833,CAN
583,male,ios,16720,42118.70833,CAN
584,male,ios,15038,42119.70833,CAN
585,male,ios,14768,42120.70833,CAN
586,male,ios,16160,42121.70833,CAN
587,male,ios,15872,42122.70833,CAN
588,male,ios,17862,42123.70833,CAN
589,male,ios,17617,42124.70833,CAN
590,male,ios,17282,42125.70833,CAN
591,male,ios,18199,42126.70833,CAN
592,male,ios,14121,42127.70833,CAN
593,male,ios,16944,42128.70833,CAN
594,male,ios,18181,42129.70833,CAN
595,male,ios,19591,42130.70833,CAN
596,male,ios,16012,42131.70833,CAN
597,male,ios,17639,42132.70833,CAN
598,male,ios,17113,42133.70833,CAN
599,male,ios,16362,42134.70833,CAN
600,male,ios,15337,42135.70833,CAN
601,male,ios,16649,42136.70833,CAN
602,male,ios,19190,42137.70833,CAN
603,male,ios,17552,42138.70833,CAN
604,male,ios,16699,42139.70833,CAN
605,male,ios,17529,42140.70833,CAN
606,male,ios,16282,42141.70833,CAN
607,male,ios,16035,42142.70833,CAN
608,male,ios,16289,42143.70833,CAN
609,male,ios,18323,42144.70833,CAN
610,male,ios,19701,42145.70833,CAN
611,male,ios,17859,42146.70833,CAN
612,male,ios,15427,42147.70833,CAN
613,male,ios,15048,42148.70833,CAN
614,male,ios,16309,42149.70833,CAN
615,male,ios,17150,42150.70833,CAN
616,male,ios,18295,42151.70833,CAN
617,male,ios,16769,42152.70833,CAN
618,male,ios,16961,42153.70833,CAN
619,male,ios,15908,42154.70833,CAN
620,male,ios,15859,42155.70833,CAN
621,male,ios,16787,42156.70833,CAN
622,male,ios,17258,42157.70833,CAN
623,male,ios,17355,42158.70833,CAN
624,male,ios,17694,42159.70833,CAN
625,male,ios,16893,42160.70833,CAN
626,male,ios,15569,42161.70833,CAN
627,male,ios,15018,42162.70833,CAN
628,male,ios,15844,42163.70833,CAN
629,male,ios,17501,42164.70833,CAN
630,male,ios,19100,42165.70833,CAN
631,male,ios,17615,42166.70833,CAN
632,male,ios,17138,42167.70833,CAN
633,male,ios,15434,42168.70833,CAN
634,male,ios,15137,42169.70833,CAN
635,male,ios,16433,42170.70833,CAN
636,male,ios,17243,42171.70833,CAN
637,male,ios,19190,42172.70833,CAN
638,male,ios,17705,42173.70833,CAN
639,male,ios,17170,42174.70833,CAN
640,male,ios,16747,42175.70833,CAN
641,male,ios,15291,42176.70833,CAN
642,male,ios,17908,42177.70833,CAN
643,male,ios,16894,42178.70833,CAN
644,male,ios,18977,42179.70833,CAN
645,male,ios,17793,42180.70833,CAN
646,male,ios,17163,42181.70833,CAN
647,male,ios,16053,42182.70833,CAN
648,male,ios,15395,42183.70833,CAN
649,male,ios,15775,42184.70833,CAN
650,male,ios,17455,42185.70833,CAN
651,male,ios,19184,42186.70833,CAN
652,male,ios,19284,42187.70833,CAN
653,male,ios,17282,42188.70833,CAN
654,male,ios,16569,42189.70833,CAN
655,male,ios,15658,42190.70833,CAN
656,male,ios,16056,42191.70833,CAN
657,male,ios,17286,42192.70833,CAN
658,male,ios,19574,42193.70833,CAN
659,male,ios,18366,42194.70833,CAN
660,male,ios,17217,42195.70833,CAN
661,male,ios,15945,42196.70833,CAN
662,male,ios,16350,42197.70833,CAN
663,male,ios,15589,42198.70833,CAN
664,male,ios,16457,42199.70833,CAN
665,male,ios,19139,42200.70833,CAN
666,male,ios,17541,42201.70833,CAN
667,male,ios,15907,42202.70833,CAN
668,male,ios,15794,42203.70833,CAN
669,male,ios,14788,42204.70833,CAN
670,male,ios,15803,42205.70833,CAN
671,male,ios,16886,42206.70833,CAN
672,male,ios,18317,42207.70833,CAN
673,male,ios,16913,42208.70833,CAN
674,male,ios,16588,42209.70833,CAN
675,male,ios,15334,42210.70833,CAN
676,male,ios,13762,42211.70833,CAN
677,male,ios,15815,42212.70833,CAN
678,male,ios,15968,42213.70833,CAN
679,male,ios,17501,42214.70833,CAN
680,male,ios,16713,42215.70833,CAN
681,male,ios,15030,42216.70833,CAN
682,male,ios,14412,42217.70833,CAN
683,male,ios,14613,42218.70833,CAN
684,male,ios,15196,42219.70833,CAN
685,male,ios,15683,42220.70833,CAN
686,male,ios,17740,42221.70833,CAN
687,male,ios,15793,42222.70833,CAN
688,male,ios,16658,42223.70833,CAN
689,male,ios,16346,42224.70833,CAN
690,male,ios,13600,42225.70833,CAN
691,male,ios,15411,42226.70833,CAN
692,male,ios,15275,42227.70833,CAN
693,male,ios,17063,42228.70833,CAN
694,male,ios,16723,42229.70833,CAN
695,male,ios,15139,42230.70833,CAN
696,male,ios,15340,42231.70833,CAN
697,male,ios,13903,42232.70833,CAN
698,male,ios,14508,42233.70833,CAN
699,male,ios,16201,42234.70833,CAN
700,male,ios,18147,42235.70833,CAN
701,male,ios,16012,42236.70833,CAN
702,male,ios,15753,42237.70833,CAN
703,male,ios,14002,42238.70833,CAN
704,male,ios,14373,42239.70833,CAN
705,male,ios,14834,42240.70833,CAN
706,male,ios,15928,42241.70833,CAN
707,male,ios,16098,42242.70833,CAN
708,male,ios,15731,42243.70833,CAN
709,male,ios,15272,42244.70833,CAN
710,male,ios,14170,42245.70833,CAN
711,male,ios,13349,42246.70833,CAN
712,male,ios,14033,42247.70833,CAN
713,male,ios,14308,42248.70833,CAN
714,male,ios,16510,42249.70833,CAN
715,male,ios,16536,42250.70833,CAN
716,male,ios,15591,42251.70833,CAN
717,male,ios,14731,42252.70833,CAN
718,male,ios,13273,42253.70833,CAN
719,male,ios,14125,42254.70833,CAN
720,male,ios,14799,42255.70833,CAN
721,male,ios,16764,42256.70833,CAN
722,male,ios,16347,42257.70833,CAN
723,male,ios,15306,42258.70833,CAN
724,male,ios,14513,42259.70833,CAN
725,male,ios,14369,42260.70833,CAN
726,male,ios,15268,42261.70833,CAN
727,male,ios,15046,42262.70833,CAN
728,male,ios,16129,42263.70833,CAN
729,male,ios,16287,42264.70833,CAN
730,male,ios,15840,42265.70833,CAN
731,male,ios,13516,42266.70833,CAN
732,male,ios,13379,42267.70833,CAN
733,male,ios,13969,42268.70833,CAN
734,male,ios,15033,42269.70833,CAN
735,male,ios,15411,42270.70833,CAN
736,male,ios,15750,42271.70833,CAN
737,male,ios,14574,42272.70833,CAN
738,male,ios,14991,42273.70833,CAN
739,male,ios,13254,42274.70833,CAN
740,male,ios,13836,42275.70833,CAN
741,male,ios,15269,42276.70833,CAN
742,male,ios,16916,42277.70833,CAN
743,male,ios,14245,42278.70833,CAN
744,male,ios,15394,42279.70833,CAN
745,male,ios,13623,42280.70833,CAN
746,male,ios,12699,42281.70833,CAN
747,male,ios,14530,42282.70833,CAN
748,male,ios,14831,42283.70833,CAN
749,male,ios,16040,42284.70833,CAN
750,male,ios,14957,42285.70833,CAN
751,male,ios,14317,42286.70833,CAN
752,male,ios,14684,42287.70833,CAN
753,male,ios,13820,42288.70833,CAN
754,male,ios,13859,42289.70833,CAN
755,male,ios,15267,42290.70833,CAN
756,male,ios,16835,42291.70833,CAN
757,male,ios,16075,42292.70833,CAN
758,male,ios,14646,42293.70833,CAN
759,male,ios,14857,42294.70833,CAN
760,male,ios,14462,42295.70833,CAN
761,male,ios,14657,42296.70833,CAN
762,male,ios,15688,42297.70833,CAN
763,male,ios,16421,42298.70833,CAN
764,male,ios,15429,42299.70833,CAN
765,male,ios,15414,42300.70833,CAN
766,male,ios,14233,42301.70833,CAN
767,male,ios,13539,42302.70833,CAN
768,male,ios,15334,42303.70833,CAN
769,male,ios,15661,42304.70833,CAN
770,male,ios,17334,42305.70833,CAN
771,male,ios,16842,42306.70833,CAN
772,male,ios,16082,42307.70833,CAN
773,male,ios,14946,42308.70833,CAN
774,male,ios,14191,42309.66667,CAN
775,male,ios,15163,42310.66667,CAN
776,male,ios,14436,42311.66667,CAN
777,male,ios,16314,42312.66667,CAN
778,male,ios,16184,42313.66667,CAN
779,male,ios,15191,42314.66667,CAN
780,male,ios,14010,42315.66667,CAN
781,male,ios,13391,42316.66667,CAN
782,male,ios,15584,42317.66667,CAN
783,male,ios,14893,42318.66667,CAN
784,male,ios,17310,42319.66667,CAN
785,male,ios,18231,42320.66667,CAN
786,male,ios,15351,42321.66667,CAN
787,male,ios,14530,42322.66667,CAN
788,male,ios,15380,42323.66667,CAN
789,male,ios,16166,42324.66667,CAN
790,male,ios,16328,42325.66667,CAN
791,male,ios,16600,42326.66667,CAN
792,male,ios,16046,42327.66667,CAN
793,male,ios,16373,42328.66667,CAN
794,male,ios,14684,42329.66667,CAN
795,male,ios,14117,42330.66667,CAN
796,male,ios,14559,42331.66667,CAN
797,male,ios,16615,42332.66667,CAN
798,male,ios,18134,42333.66667,CAN
799,male,ios,16645,42334.66667,CAN
800,male,ios,15834,42335.66667,CAN
801,male,ios,14269,42336.66667,CAN
802,male,ios,13929,42337.66667,CAN
803,male,ios,14520,42338.66667,CAN
804,male,ios,15225,42339.66667,CAN
805,male,ios,16494,42340.66667,CAN
806,male,ios,16536,42341.66667,CAN
807,male,ios,16045,42342.66667,CAN
808,male,ios,14397,42343.66667,CAN
809,male,ios,14233,42344.66667,CAN
810,male,ios,14799,42345.66667,CAN
811,male,ios,16361,42346.66667,CAN
812,male,ios,16794,42347.66667,CAN
813,male,ios,15055,42348.66667,CAN
814,male,ios,15626,42349.66667,CAN
815,male,ios,14537,42350.66667,CAN
816,male,ios,12918,42351.66667,CAN
817,male,ios,13953,42352.66667,CAN
818,male,ios,15006,42353.66667,CAN
819,male,ios,18760,42354.66667,CAN
820,male,ios,15749,42355.66667,CAN
821,male,ios,15753,42356.66667,CAN
822,male,ios,14142,42357.66667,CAN
823,male,ios,13631,42358.66667,CAN
824,male,ios,14339,42359.66667,CAN
825,male,ios,15733,42360.66667,CAN
826,male,ios,17358,42361.66667,CAN
827,male,ios,18101,42362.66667,CAN
828,male,ios,14958,42363.66667,CAN
829,male,ios,14045,42364.66667,CAN
830,male,ios,13679,42365.66667,CAN
831,male,ios,15162,42366.66667,CAN
832,male,ios,15048,42367.66667,CAN
833,male,ios,17576,42368.66667,CAN
834,male,ios,15976,42369.66667,CAN
835,male,ios,15826,42370.66667,CAN
836,male,ios,16107,42371.66667,CAN
837,male,ios,14284,42372.66667,CAN
838,male,ios,14439,42373.66667,CAN
839,male,ios,15487,42374.66667,CAN
