date,uid,sku,price
43039,25873049,sku_four_599,599
42931,37480516,sku_three_499,499
43075,37480516,sku_three_499,499
43092,37480516,sku_seven_1499,499
43190,37480516,sku_one_199,199
42888,94801850,sku_three_499,499
43145,94801850,sku_two_299,299
43149,94801850,sku_four_599,599
43151,94801850,sku_one_199,199
43182,94801850,sku_one_199,199
42772,29455787,sku_four_599,599
42872,29455787,sku_two_299,299
43016,87388820,sku_one_199,199
42657,82780517,sku_two_299,299
42771,82780517,sku_eight_2099,99
42819,82780517,sku_three_499,499
43087,82780517,sku_four_599,599
42662,95839590,sku_four_599,599
42958,95839590,sku_one_199,199
43062,95839590,sku_four_599,599
42727,11320369,sku_three_499,499
42837,11320369,sku_three_499,499
43189,11320369,sku_two_299,299
43211,11320369,sku_four_599,599
43050,59031730,sku_three_499,499
42537,36444229,sku_two_299,299
43008,36444229,sku_four_599,599
43105,36444229,sku_five_899,899
43153,36444229,sku_two_299,299
43011,59799559,sku_one_199,199
43154,59799559,sku_three_499,499
43156,59799559,sku_four_599,599
43098,98394626,sku_four_599,599
43140,98394626,sku_three_499,499
43180,98394626,sku_three_499,499
42745,37187860,sku_one_199,199
42817,37187860,sku_three_499,499
43082,37187860,sku_four_599,599
43099,37187860,sku_one_199,199
42327,16387203,sku_five_899,899
42452,16387203,sku_three_499,499
42483,16387203,sku_three_499,499
42585,16387203,sku_four_599,599
42643,16387203,sku_one_199,199
42681,16387203,sku_six_1299,299
42789,16387203,sku_four_599,599
42858,16387203,sku_three_499,499
42874,16387203,sku_three_499,499
42882,16387203,sku_six_1299,299
43102,16387203,sku_three_499,499
42877,59044780,sku_seven_1499,499
43064,59044780,sku_five_899,899
43120,59044780,sku_three_499,499
43087,91957785,sku_four_599,599
43196,91957785,sku_four_599,599
42486,16456357,sku_four_599,599
42712,16456357,sku_one_199,199
42848,16456357,sku_four_599,599
42892,16456357,sku_eight_2099,99
42926,16456357,sku_six_1299,299
42962,16456357,sku_five_899,899
43045,16456357,sku_five_899,899
43075,16456357,sku_five_899,899
43152,16456357,sku_four_599,599
42863,31340943,sku_three_499,499
42971,31340943,sku_two_299,299
43125,31340943,sku_one_199,199
42675,59792001,sku_one_199,199
42694,59792001,sku_four_599,599
42711,59792001,sku_four_599,599
42830,59792001,sku_four_599,599
42942,59792001,sku_four_599,599
42973,59792001,sku_one_199,199
43069,59792001,sku_two_299,299
42227,49473501,sku_eight_2099,99
42323,49473501,sku_one_199,199
42419,49473501,sku_four_599,599
42432,49473501,sku_three_499,499
42550,49473501,sku_four_599,599
42617,49473501,sku_one_199,199
42624,49473501,sku_one_199,199
42726,49473501,sku_two_299,299
42734,49473501,sku_three_499,499
42746,49473501,sku_one_199,199
42761,49473501,sku_two_299,299
42842,49473501,sku_three_499,499
43024,49473501,sku_four_599,599
43056,49473501,sku_one_199,199
43118,49473501,sku_two_299,299
43125,49473501,sku_five_899,899
42943,15687152,sku_eight_2099,99
42964,15687152,sku_three_499,499
43145,15687152,sku_one_199,199
43185,15687152,sku_two_299,299
42553,32964917,sku_two_299,299
42611,32964917,sku_one_199,199
42819,32964917,sku_two_299,299
42831,32964917,sku_four_599,599
42871,32964917,sku_four_599,599
43039,32964917,sku_two_299,299
43059,32964917,sku_two_299,299
43070,32964917,sku_one_199,199
43103,32964917,sku_two_299,299
42290,48540649,sku_four_599,599
42456,48540649,sku_four_599,599
42879,26364682,sku_three_499,499
42989,26364682,sku_three_499,499
43029,38078004,sku_three_499,499
43184,38078004,sku_five_899,899
42914,60958477,sku_two_299,299
42936,60958477,sku_one_199,199
43021,60958477,sku_one_199,199
43033,60958477,sku_one_199,199
42474,42752584,sku_four_599,599
42684,42752584,sku_three_499,499
42687,42752584,sku_five_899,899
42945,42752584,sku_three_499,499
42968,42752584,sku_one_199,199
43042,42752584,sku_one_199,199
43109,42752584,sku_three_499,499
43126,42752584,sku_four_599,599
42587,17910018,sku_one_199,199
42633,17910018,sku_four_599,599
42647,17910018,sku_eight_2099,99
42663,17910018,sku_eight_2099,99
42670,17910018,sku_four_599,599
42671,17910018,sku_one_199,199
42688,17910018,sku_two_299,299
42727,17910018,sku_four_599,599
42945,17910018,sku_three_499,499
43052,17910018,sku_one_199,199
43034,62055061,sku_one_199,199
43108,62055061,sku_four_599,599
43158,62055061,sku_four_599,599
43161,62055061,sku_two_299,299
42502,55859187,sku_three_499,499
42694,55859187,sku_four_599,599
42713,55859187,sku_seven_1499,499
42822,64065390,sku_one_199,199
42912,64065390,sku_one_199,199
42986,64065390,sku_one_199,199
43007,64065390,sku_one_199,199
42600,77421726,sku_one_199,199
42922,77421726,sku_three_499,499
43191,77421726,sku_three_499,499
42904,13651703,sku_two_299,299
43136,89515095,sku_two_299,299
43201,28014844,sku_two_299,299
42897,75003471,sku_four_599,599
42925,75003471,sku_four_599,599
43113,75003471,sku_four_599,599
42567,89224564,sku_four_599,599
42632,89224564,sku_seven_1499,499
42639,89224564,sku_one_199,199
42678,89224564,sku_five_899,899
42688,89224564,sku_two_299,299
42709,89224564,sku_three_499,499
42756,89224564,sku_three_499,499
42890,89224564,sku_three_499,499
43025,89224564,sku_three_499,499
43050,89224564,sku_two_299,299
43153,59035623,sku_seven_1499,499
43179,59035623,sku_four_599,599
43207,59035623,sku_three_499,499
43204,62726425,sku_two_299,299
42481,59874494,sku_six_1299,299
42598,59874494,sku_two_299,299
42668,59874494,sku_three_499,499
42849,59874494,sku_one_199,199
43006,59874494,sku_five_899,899
43018,59874494,sku_three_499,499
42443,64900710,sku_four_599,599
42578,64900710,sku_two_299,299
42852,64900710,sku_six_1299,299
42548,19016257,sku_two_299,299
42718,19016257,sku_four_599,599
42797,19016257,sku_two_299,299
42830,19016257,sku_three_499,499
42890,19016257,sku_one_199,199
42961,19016257,sku_four_599,599
43170,19016257,sku_one_199,199
43175,19016257,sku_three_499,499
43183,19016257,sku_four_599,599
43189,19016257,sku_three_499,499
42777,60780981,sku_two_299,299
42790,60780981,sku_one_199,199
42917,60780981,sku_five_899,899
42995,60780981,sku_two_299,299
43038,60780981,sku_four_599,599
43178,60780981,sku_one_199,199
43186,60780981,sku_four_599,599
42676,44749053,sku_four_599,599
42999,44749053,sku_eight_2099,99
43033,44749053,sku_three_499,499
42957,92796239,sku_one_199,199
43184,92796239,sku_one_199,199
43194,92796239,sku_six_1299,299
42610,89378183,sku_two_299,299
42656,89378183,sku_one_199,199
42694,89378183,sku_one_199,199
42732,89378183,sku_six_1299,299
42745,89378183,sku_five_899,899
42747,89378183,sku_two_299,299
42865,89378183,sku_two_299,299
42968,89378183,sku_six_1299,299
43015,89378183,sku_three_499,499
43030,89378183,sku_one_199,199
43177,89378183,sku_six_1299,299
42246,13396820,sku_one_199,199
42325,13396820,sku_four_599,599
42384,13396820,sku_four_599,599
42485,13396820,sku_two_299,299
43043,13396820,sku_one_199,199
43127,13396820,sku_four_599,599
42693,20031767,sku_two_299,299
42726,20031767,sku_two_299,299
43071,20031767,sku_three_499,499
42870,63431027,sku_eight_2099,99
43015,63431027,sku_two_299,299
43046,63431027,sku_one_199,199
43062,63431027,sku_four_599,599
43180,63431027,sku_four_599,599
43036,28634546,sku_two_299,299
43067,28634546,sku_two_299,299
42741,68728550,sku_seven_1499,499
43078,68728550,sku_one_199,199
42452,74159297,sku_eight_2099,99
42776,74159297,sku_two_299,299
43195,74159297,sku_three_499,499
42783,61633909,sku_three_499,499
43086,61633909,sku_one_199,199
42942,89630600,sku_four_599,599
42906,13768946,sku_two_299,299
43078,13768946,sku_four_599,599
43104,13768946,sku_four_599,599
43109,13768946,sku_three_499,499
42727,17044830,sku_one_199,199
42878,17044830,sku_four_599,599
42892,17044830,sku_four_599,599
42963,17044830,sku_four_599,599
42993,17044830,sku_four_599,599
43014,17044830,sku_two_299,299
43158,17044830,sku_two_299,299
43170,17044830,sku_two_299,299
43200,17044830,sku_eight_2099,99
43097,52823314,sku_two_299,299
43206,52823314,sku_one_199,199
43104,31765520,sku_one_199,199
42913,26131064,sku_one_199,199
42955,26131064,sku_one_199,199
42963,26131064,sku_four_599,599
42970,26131064,sku_four_599,599
43020,26131064,sku_three_499,499
42499,61660357,sku_six_1299,299
42579,61660357,sku_two_299,299
42606,61660357,sku_four_599,599
42662,61660357,sku_three_499,499
42723,61660357,sku_seven_1499,499
43060,61660357,sku_one_199,199
43195,61660357,sku_four_599,599
42727,70953467,sku_two_299,299
43129,70953467,sku_seven_1499,499
43208,70953467,sku_four_599,599
42446,71702706,sku_five_899,899
42982,26770198,sku_two_299,299
43035,26770198,sku_four_599,599
43080,26770198,sku_three_499,499
43181,26770198,sku_two_299,299
43194,26770198,sku_five_899,899
43124,82768245,sku_two_299,299
42440,48087396,sku_three_499,499
42505,48087396,sku_four_599,599
42612,48087396,sku_two_299,299
42624,48087396,sku_four_599,599
42781,48087396,sku_two_299,299
43054,48087396,sku_two_299,299
43143,48087396,sku_one_199,199
43186,48087396,sku_three_499,499
42713,97967386,sku_two_299,299
42754,97967386,sku_one_199,199
42871,97967386,sku_one_199,199
42993,97967386,sku_one_199,199
43016,97967386,sku_six_1299,299
43073,97967386,sku_three_499,499
43106,97967386,sku_two_299,299
43111,97967386,sku_five_899,899
43119,97967386,sku_three_499,499
42881,44887614,sku_two_299,299
43059,44887614,sku_two_299,299
43077,44887614,sku_two_299,299
43092,44887614,sku_eight_2099,99
43161,44887614,sku_two_299,299
43121,62177887,sku_five_899,899
42340,21953471,sku_three_499,499
42393,21953471,sku_one_199,199
42404,21953471,sku_three_499,499
42446,21953471,sku_two_299,299
42602,21953471,sku_four_599,599
42641,21953471,sku_four_599,599
42645,21953471,sku_seven_1499,499
42708,21953471,sku_one_199,199
42725,21953471,sku_one_199,199
42739,94698283,sku_one_199,199
42752,94698283,sku_eight_2099,99
42977,94698283,sku_two_299,299
42983,94698283,sku_one_199,199
42985,94698283,sku_seven_1499,499
43007,94698283,sku_six_1299,299
43118,94698283,sku_four_599,599
42670,18651631,sku_four_599,599
42751,18651631,sku_two_299,299
42875,18651631,sku_one_199,199
43101,18651631,sku_one_199,199
43113,18651631,sku_eight_2099,99
42375,63526005,sku_two_299,299
42379,63526005,sku_three_499,499
42542,63526005,sku_one_199,199
42858,63526005,sku_one_199,199
42902,63526005,sku_one_199,199
43170,63526005,sku_two_299,299
42178,88785518,sku_one_199,199
42956,88785518,sku_three_499,499
43183,88785518,sku_four_599,599
42814,48056249,sku_one_199,199
42948,48056249,sku_three_499,499
43188,48056249,sku_one_199,199
42554,78353461,sku_four_599,599
42775,78353461,sku_one_199,199
42925,78353461,sku_two_299,299
43165,78353461,sku_one_199,199
42764,49285017,sku_one_199,199
42979,49285017,sku_four_599,599
42989,49285017,sku_four_599,599
43179,49285017,sku_one_199,199
43198,49285017,sku_four_599,599
43080,71377191,sku_two_299,299
43194,71377191,sku_two_299,299
42812,27668205,sku_four_599,599
42956,15003749,sku_two_299,299
43086,15003749,sku_three_499,499
43098,15003749,sku_two_299,299
42808,95318231,sku_four_599,599
42812,95318231,sku_two_299,299
42847,95318231,sku_one_199,199
42877,95318231,sku_two_299,299
42880,95318231,sku_two_299,299
42927,95318231,sku_two_299,299
43071,95318231,sku_one_199,199
43079,95318231,sku_five_899,899
43111,95318231,sku_three_499,499
42792,27222812,sku_one_199,199
43057,27222812,sku_seven_1499,499
42849,66622094,sku_one_199,199
43015,19991895,sku_four_599,599
42801,37616019,sku_two_299,299
42857,37616019,sku_one_199,199
42867,37616019,sku_two_299,299
42879,37616019,sku_seven_1499,499
42880,37616019,sku_eight_2099,99
42952,37616019,sku_four_599,599
43046,37616019,sku_two_299,299
43076,37616019,sku_four_599,599
42665,75153274,sku_two_299,299
42255,34106799,sku_one_199,199
42466,34106799,sku_three_499,499
42729,34106799,sku_eight_2099,99
42930,34106799,sku_six_1299,299
42995,34106799,sku_one_199,199
42849,79717138,sku_four_599,599
42879,79717138,sku_two_299,299
43010,79717138,sku_one_199,199
43082,79717138,sku_four_599,599
43193,79717138,sku_one_199,199
42588,11935439,sku_three_499,499
42684,11935439,sku_three_499,499
42722,11935439,sku_three_499,499
42930,11935439,sku_four_599,599
42942,11935439,sku_five_899,899
43038,11935439,sku_two_299,299
43098,11935439,sku_one_199,199
43135,11935439,sku_four_599,599
42920,15602480,sku_six_1299,299
42962,15602480,sku_one_199,199
42997,15602480,sku_four_599,599
43138,15602480,sku_two_299,299
42714,95582508,sku_three_499,499
42783,95582508,sku_three_499,499
42836,95582508,sku_two_299,299
43146,95582508,sku_seven_1499,499
42831,95214810,sku_three_499,499
42459,99155117,sku_one_199,199
42675,99155117,sku_three_499,499
42856,99155117,sku_three_499,499
42948,99155117,sku_one_199,199
42998,99155117,sku_one_199,199
43127,99155117,sku_two_299,299
43138,99155117,sku_one_199,199
43188,99155117,sku_eight_2099,99
42363,49322096,sku_one_199,199
42499,49322096,sku_four_599,599
42503,49322096,sku_one_199,199
42606,49322096,sku_three_499,499
42609,49322096,sku_four_599,599
42635,49322096,sku_seven_1499,499
42658,49322096,sku_three_499,499
42753,49322096,sku_five_899,899
42846,49322096,sku_eight_2099,99
42872,49322096,sku_eight_2099,99
43155,49322096,sku_two_299,299
43004,86456063,sku_three_499,499
43097,86456063,sku_four_599,599
42682,11975697,sku_two_299,299
42746,11975697,sku_six_1299,299
42870,11975697,sku_one_199,199
42915,11975697,sku_three_499,499
42924,11975697,sku_three_499,499
43016,11975697,sku_six_1299,299
43089,11975697,sku_two_299,299
43090,11975697,sku_four_599,599
43116,11975697,sku_two_299,299
43128,11975697,sku_one_199,199
43158,11975697,sku_one_199,199
43172,11975697,sku_one_199,199
42628,54025690,sku_one_199,199
42698,54025690,sku_eight_2099,99
42706,54025690,sku_four_599,599
42884,54025690,sku_two_299,299
43089,54025690,sku_four_599,599
43102,54025690,sku_two_299,299
43185,15267901,sku_three_499,499
43134,26455373,sku_five_899,899
42737,91072150,sku_four_599,599
42835,91072150,sku_five_899,899
43192,91072150,sku_two_299,299
43013,43508318,sku_two_299,299
42753,86296583,sku_eight_2099,99
42795,86296583,sku_one_199,199
42818,86296583,sku_two_299,299
42821,86296583,sku_four_599,599
42828,86296583,sku_one_199,199
42829,86296583,sku_four_599,599
43049,52433267,sku_three_499,499
43089,52433267,sku_two_299,299
43168,52433267,sku_three_499,499
43103,29114404,sku_six_1299,299
43157,29114404,sku_four_599,599
43174,29114404,sku_three_499,499
42858,88158230,sku_one_199,199
43024,88158230,sku_three_499,499
43099,88158230,sku_three_499,499
42744,52447709,sku_three_499,499
42875,52447709,sku_eight_2099,99
42879,52447709,sku_seven_1499,499
42978,52447709,sku_one_199,199
43055,52447709,sku_two_299,299
43086,52447709,sku_three_499,499
42342,85675827,sku_four_599,599
42380,85675827,sku_three_499,499
42542,85675827,sku_three_499,499
42579,85675827,sku_one_199,199
42798,85675827,sku_three_499,499
42952,85675827,sku_one_199,199
43099,85675827,sku_three_499,499
42681,73629962,sku_two_299,299
42949,73629962,sku_four_599,599
43152,73629962,sku_one_199,199
43169,73629962,sku_one_199,199
43021,27408614,sku_four_599,599
43206,27408614,sku_seven_1499,499
42725,73814131,sku_four_599,599
42755,73814131,sku_one_199,199
42870,73814131,sku_four_599,599
42898,73814131,sku_four_599,599
43209,80293580,sku_one_199,199
42802,31336760,sku_one_199,199
42852,31336760,sku_three_499,499
42972,31336760,sku_seven_1499,499
43206,31336760,sku_six_1299,299
43014,57885931,sku_three_499,499
43069,57885931,sku_three_499,499
43172,57885931,sku_one_199,199
42807,72691739,sku_three_499,499
42853,72691739,sku_four_599,599
42899,72691739,sku_one_199,199
43023,72691739,sku_four_599,599
43028,72691739,sku_three_499,499
43108,72691739,sku_four_599,599
43177,49716883,sku_four_599,599
42445,64176044,sku_one_199,199
42550,64176044,sku_four_599,599
42686,64176044,sku_three_499,499
42736,64176044,sku_two_299,299
43036,64176044,sku_two_299,299
43165,64176044,sku_two_299,299
43033,52132109,sku_six_1299,299
43067,52132109,sku_three_499,499
42765,77619271,sku_one_199,199
42784,77619271,sku_four_599,599
43057,77619271,sku_six_1299,299
42942,72449031,sku_one_199,199
43164,72449031,sku_two_299,299
42639,75993550,sku_six_1299,299
42830,75993550,sku_one_199,199
42907,75993550,sku_three_499,499
43123,75993550,sku_four_599,599
42936,43094603,sku_three_499,499
42992,43094603,sku_six_1299,299
43013,43094603,sku_six_1299,299
43079,43094603,sku_three_499,499
43161,43094603,sku_one_199,199
42772,60680304,sku_three_499,499
42828,60680304,sku_three_499,499
42611,97295670,sku_two_299,299
42688,97295670,sku_seven_1499,499
42728,97295670,sku_three_499,499
42878,97295670,sku_three_499,499
42942,97295670,sku_four_599,599
43068,97295670,sku_three_499,499
42891,93921326,sku_one_199,199
42922,93921326,sku_one_199,199
43196,93921326,sku_two_299,299
42590,33937393,sku_two_299,299
42599,33937393,sku_one_199,199
42696,33937393,sku_one_199,199
42774,33937393,sku_three_499,499
42789,33937393,sku_four_599,599
42885,33937393,sku_four_599,599
43147,33937393,sku_three_499,499
43095,78880218,sku_eight_2099,99
42780,82839670,sku_two_299,299
42866,82839670,sku_seven_1499,499
42884,82839670,sku_six_1299,299
42959,82839670,sku_two_299,299
42983,82839670,sku_two_299,299
43134,82839670,sku_two_299,299
43152,82839670,sku_three_499,499
43162,82839670,sku_two_299,299
42817,45964110,sku_three_499,499
42872,45964110,sku_six_1299,299
42897,45964110,sku_four_599,599
42969,45964110,sku_three_499,499
43059,45964110,sku_four_599,599
43162,45964110,sku_four_599,599
42620,41281538,sku_one_199,199
42791,41281538,sku_two_299,299
42844,41281538,sku_two_299,299
42988,41281538,sku_one_199,199
43125,41281538,sku_four_599,599
42434,68305029,sku_two_299,299
42473,68305029,sku_three_499,499
42526,68305029,sku_seven_1499,499
42555,68305029,sku_two_299,299
42622,68305029,sku_two_299,299
42624,68305029,sku_two_299,299
42635,68305029,sku_one_199,199
42979,68305029,sku_five_899,899
42988,68305029,sku_four_599,599
43023,68305029,sku_three_499,499
43105,68305029,sku_two_299,299
43142,68305029,sku_three_499,499
43151,68305029,sku_three_499,499
42901,44208505,sku_three_499,499
42932,44208505,sku_one_199,199
43026,44208505,sku_six_1299,299
43057,44208505,sku_one_199,199
42848,16193059,sku_five_899,899
43147,16193059,sku_two_299,299
42624,75112298,sku_three_499,499
42730,75112298,sku_one_199,199
42775,75112298,sku_one_199,199
42621,85233927,sku_one_199,199
42645,85233927,sku_six_1299,299
42713,85233927,sku_one_199,199
42716,85233927,sku_one_199,199
42811,85233927,sku_three_499,499
42952,85233927,sku_two_299,299
42777,45512456,sku_three_499,499
42859,45512456,sku_seven_1499,499
43189,45512456,sku_three_499,499
43200,45512456,sku_two_299,299
42415,44628001,sku_three_499,499
42444,44628001,sku_two_299,299
42451,44628001,sku_six_1299,299
42458,44628001,sku_one_199,199
42472,44628001,sku_four_599,599
42487,44628001,sku_four_599,599
42502,44628001,sku_five_899,899
42511,44628001,sku_three_499,499
42519,44628001,sku_four_599,599
42555,44628001,sku_three_499,499
42564,44628001,sku_two_299,299
42585,44628001,sku_eight_2099,99
42646,44628001,sku_one_199,199
42678,44628001,sku_two_299,299
42732,44628001,sku_five_899,899
42769,44628001,sku_five_899,899
42854,44628001,sku_seven_1499,499
42893,44628001,sku_three_499,499
42915,44628001,sku_one_199,199
43104,44628001,sku_one_199,199
42897,35021717,sku_one_199,199
42910,35021717,sku_four_599,599
43053,35021717,sku_three_499,499
43067,35021717,sku_two_299,299
43090,35021717,sku_five_899,899
42673,57070544,sku_four_599,599
42875,57070544,sku_one_199,199
42963,57070544,sku_three_499,499
43030,57070544,sku_one_199,199
42570,46740544,sku_one_199,199
42682,46740544,sku_four_599,599
42683,46740544,sku_four_599,599
43070,46740544,sku_one_199,199
43139,46740544,sku_two_299,299
43200,46740544,sku_two_299,299
42564,43651760,sku_two_299,299
42729,43651760,sku_two_299,299
43171,43651760,sku_one_199,199
43200,43651760,sku_one_199,199
42564,88894835,sku_four_599,599
42637,88894835,sku_one_199,199
42989,88894835,sku_one_199,199
43005,88894835,sku_five_899,899
43015,88894835,sku_four_599,599
43137,88894835,sku_two_299,299
43168,88894835,sku_two_299,299
42925,13307249,sku_two_299,299
42926,13307249,sku_four_599,599
42943,13307249,sku_three_499,499
43114,13307249,sku_three_499,499
42422,84485790,sku_five_899,899
42568,84485790,sku_two_299,299
42718,84485790,sku_two_299,299
42749,84485790,sku_three_499,499
42754,84485790,sku_two_299,299
42843,84485790,sku_four_599,599
42854,84485790,sku_one_199,199
42943,84485790,sku_five_899,899
43077,84485790,sku_two_299,299
43112,84485790,sku_one_199,199
43211,84485790,sku_four_599,599
43042,93829074,sku_four_599,599
43134,13118373,sku_four_599,599
43147,13118373,sku_four_599,599
43163,18601465,sku_three_499,499
43006,37474608,sku_one_199,199
43062,37474608,sku_four_599,599
43163,37474608,sku_two_299,299
42874,64221334,sku_two_299,299
42983,64221334,sku_three_499,499
42991,64221334,sku_two_299,299
43024,64221334,sku_one_199,199
42896,73174917,sku_eight_2099,99
43019,73174917,sku_three_499,499
43044,73174917,sku_three_499,499
43093,73174917,sku_six_1299,299
43173,73174917,sku_eight_2099,99
42583,83979186,sku_four_599,599
42906,83979186,sku_three_499,499
43029,83979186,sku_one_199,199
42578,77125563,sku_two_299,299
43192,77125563,sku_four_599,599
42491,61607902,sku_two_299,299
42547,61607902,sku_four_599,599
42569,61607902,sku_seven_1499,499
42858,61607902,sku_two_299,299
42880,61607902,sku_two_299,299
43111,61607902,sku_five_899,899
43042,26984810,sku_seven_1499,499
43048,26984810,sku_four_599,599
43127,26984810,sku_three_499,499
43141,26984810,sku_two_299,299
43162,39676220,sku_one_199,199
43167,39676220,sku_two_299,299
43205,39676220,sku_two_299,299
42855,98562443,sku_seven_1499,499
42906,98562443,sku_seven_1499,499
42946,98562443,sku_four_599,599
43175,98562443,sku_two_299,299
42396,45807890,sku_one_199,199
42860,45807890,sku_two_299,299
43036,45807890,sku_one_199,199
43079,45807890,sku_three_499,499
43085,45807890,sku_eight_2099,99
43174,45807890,sku_one_199,199
42358,56508827,sku_three_499,499
42371,56508827,sku_three_499,499
42487,56508827,sku_four_599,599
42610,56508827,sku_four_599,599
42919,56508827,sku_eight_2099,99
43188,11985655,sku_four_599,599
43191,11985655,sku_three_499,499
43133,93152755,sku_three_499,499
42452,94323690,sku_one_199,199
42842,94323690,sku_four_599,599
42947,94323690,sku_one_199,199
42560,76163648,sku_three_499,499
42813,76163648,sku_four_599,599
42816,76163648,sku_six_1299,299
43080,76163648,sku_eight_2099,99
43140,76163648,sku_two_299,299
42474,99316558,sku_one_199,199
42643,99316558,sku_one_199,199
42661,99316558,sku_seven_1499,499
42692,99316558,sku_two_299,299
42749,99316558,sku_three_499,499
42777,99316558,sku_two_299,299
42846,99316558,sku_three_499,499
43007,99316558,sku_four_599,599
43194,99316558,sku_five_899,899
43187,57902968,sku_two_299,299
43191,57902968,sku_one_199,199
42239,69831853,sku_eight_2099,99
42411,69831853,sku_two_299,299
42499,69831853,sku_five_899,899
42622,69831853,sku_two_299,299
42639,69831853,sku_three_499,499
42787,69831853,sku_one_199,199
42805,69831853,sku_one_199,199
42808,69831853,sku_three_499,499
42809,69831853,sku_seven_1499,499
42935,69831853,sku_two_299,299
42843,57155269,sku_one_199,199
42876,57155269,sku_three_499,499
42896,57155269,sku_eight_2099,99
43008,57155269,sku_one_199,199
43091,57155269,sku_five_899,899
43113,57155269,sku_two_299,299
42766,46716366,sku_one_199,199
43086,46716366,sku_three_499,499
43124,46716366,sku_one_199,199
43127,46716366,sku_two_299,299
43110,55847563,sku_four_599,599
43131,55847563,sku_two_299,299
43139,55847563,sku_one_199,199
43160,55847563,sku_four_599,599
43201,55847563,sku_three_499,499
42726,36917244,sku_one_199,199
42858,36917244,sku_three_499,499
42976,36917244,sku_two_299,299
42374,39439024,sku_one_199,199
42592,39439024,sku_seven_1499,499
42616,39439024,sku_one_199,199
42631,39439024,sku_four_599,599
42765,39439024,sku_one_199,199
42766,39439024,sku_three_499,499
42778,39439024,sku_four_599,599
42814,39439024,sku_four_599,599
42854,39439024,sku_one_199,199
42874,39439024,sku_one_199,199
42981,39439024,sku_three_499,499
43129,39439024,sku_one_199,199
42716,95191612,sku_three_499,499
42913,95191612,sku_two_299,299
42941,95191612,sku_three_499,499
42643,25728373,sku_one_199,199
42710,25728373,sku_two_299,299
42852,25728373,sku_four_599,599
42963,25728373,sku_one_199,199
43030,25728373,sku_one_199,199
42887,33690926,sku_eight_2099,99
42921,33690926,sku_two_299,299
43000,33690926,sku_one_199,199
43033,33690926,sku_four_599,599
42571,43650952,sku_four_599,599
42672,43650952,sku_two_299,299
42752,43650952,sku_two_299,299
42854,43650952,sku_one_199,199
42925,43650952,sku_one_199,199
43079,43650952,sku_four_599,599
42886,52371583,sku_three_499,499
43061,52371583,sku_two_299,299
43173,52371583,sku_four_599,599
42737,73047672,sku_six_1299,299
42738,73047672,sku_four_599,599
42772,73047672,sku_two_299,299
42782,73047672,sku_one_199,199
42941,73047672,sku_five_899,899
42970,82596672,sku_three_499,499
42905,17084925,sku_one_199,199
42915,17084925,sku_two_299,299
42989,17084925,sku_two_299,299
43068,17084925,sku_eight_2099,99
43185,17084925,sku_one_199,199
42710,61880955,sku_one_199,199
43122,61880955,sku_two_299,299
43169,61880955,sku_four_599,599
42995,70937476,sku_one_199,199
42376,37239874,sku_one_199,199
42587,37239874,sku_eight_2099,99
42701,37239874,sku_eight_2099,99
42737,37239874,sku_seven_1499,499
42999,37239874,sku_four_599,599
43075,37239874,sku_four_599,599
43104,37239874,sku_eight_2099,99
42646,48193750,sku_eight_2099,99
42714,48193750,sku_five_899,899
42745,48193750,sku_three_499,499
42750,48193750,sku_three_499,499
43068,48193750,sku_four_599,599
43157,48193750,sku_six_1299,299
42658,97214130,sku_one_199,199
42664,97214130,sku_two_299,299
43070,97214130,sku_four_599,599
42699,15550867,sku_four_599,599
42743,15550867,sku_seven_1499,499
42805,15550867,sku_three_499,499
43035,15550867,sku_four_599,599
43113,15550867,sku_three_499,499
43120,15550867,sku_two_299,299
42865,25265863,sku_two_299,299
43011,77038113,sku_three_499,499
43062,83088572,sku_two_299,299
43122,43239764,sku_three_499,499
43139,43239764,sku_two_299,299
43110,70251101,sku_seven_1499,499
43113,70251101,sku_two_299,299
43148,70251101,sku_four_599,599
42464,92479028,sku_one_199,199
42577,92479028,sku_four_599,599
42589,92479028,sku_six_1299,299
42868,92479028,sku_two_299,299
42869,92479028,sku_four_599,599
42999,92479028,sku_four_599,599
42611,50684828,sku_eight_2099,99
42896,50684828,sku_four_599,599
43048,50684828,sku_two_299,299
43060,50684828,sku_two_299,299
43100,50684828,sku_three_499,499
43149,50684828,sku_two_299,299
43199,48942640,sku_one_199,199
43206,48942640,sku_seven_1499,499
42993,50405245,sku_three_499,499
43039,81074516,sku_four_599,599
43179,81074516,sku_seven_1499,499
43205,81074516,sku_two_299,299
42997,17939928,sku_five_899,899
43032,17939928,sku_three_499,499
42274,63245378,sku_four_599,599
42283,63245378,sku_three_499,499
42388,63245378,sku_eight_2099,99
42500,63245378,sku_three_499,499
42725,63245378,sku_three_499,499
42833,63245378,sku_one_199,199
42857,63245378,sku_four_599,599
43025,63245378,sku_five_899,899
43142,63245378,sku_two_299,299
43007,38051935,sku_three_499,499
43027,38051935,sku_four_599,599
43138,38051935,sku_three_499,499
42827,49362440,sku_five_899,899
42999,49362440,sku_two_299,299
43037,49362440,sku_one_199,199
43066,49362440,sku_four_599,599
43067,49362440,sku_one_199,199
43114,49362440,sku_seven_1499,499
43180,49362440,sku_four_599,599
42797,42503767,sku_three_499,499
42828,42503767,sku_four_599,599
42866,42503767,sku_one_199,199
42606,99004482,sku_three_499,499
42701,99004482,sku_eight_2099,99
42736,99004482,sku_one_199,199
